run,model,data_spec,prior_spec,constraint_spec,restriction,unit,prior_mean,prior_sd,sddr_bf01
ces_labor_share_gap_hp_baseline_annual_q4_20260702_132614,ces,labor_share_gap_hp,baseline,unrestricted,kappa=0,inflation points per x point,0.1,0.2,2.8444836873956856
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_132617,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,kappa=0,inflation points per x point,0.1,0.2,3.6150489767148493
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_132617,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.828003468294128
hsa_full_labor_share_gap_hp_baseline_annual_q4_20260702_132621,hsa_full,labor_share_gap_hp,baseline,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,2.576765606176859
hsa_full_labor_share_gap_hp_baseline_annual_q4_20260702_132621,hsa_full,labor_share_gap_hp,baseline,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.7533728803528742
hsa_full_labor_share_gap_hp_baseline_annual_q4_20260702_132621,hsa_full,labor_share_gap_hp,baseline,unrestricted,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,1.4063352349421736
hsa_full_labor_share_gap_hp_baseline_annual_q4_20260702_132621,hsa_full,labor_share_gap_hp,baseline,unrestricted,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,0.8528036584979086
hsa_steady_labor_share_gap_hp_baseline_annual_q4_20260702_132614,hsa_steady,labor_share_gap_hp,baseline,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,3.400663881526487
hsa_steady_labor_share_gap_hp_baseline_annual_q4_20260702_132614,hsa_steady,labor_share_gap_hp,baseline,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.6699165434431222
