parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6483783339178263,0.06367915735431894,0.5539324645648191,0.775870497553544,,,,,
kappa_0,0.10081138637389486,0.19009991705887835,-0.18776888829710445,0.4623127137714925,,,,,
delta,-0.0006403515829263024,0.001240625862409202,-0.0027943633081006173,0.0021221124318341928,,,,,
kappa_t_mean,-0.029004167874245684,0.13564000032238982,-0.25354212688924105,0.23450268860297932,,,,,
kappa_t_start,-0.02941186631025331,0.1378736972275826,-0.2595800119082076,0.23855223020493108,,,,,
kappa_t_mid,-0.029401999474321407,0.13618325909721898,-0.2593471649526206,0.23400009172921518,,,,,
kappa_t_end,-0.02861198670579156,0.13376439974942497,-0.24621254323208464,0.22663924723995282,,,,,
phi_1,0.6665202229742796,0.05987855184027429,0.5611739716541372,0.7779936539605937,,,,,
rho_1,1.8053910400287911,0.05174801362290162,1.7062475459420927,1.8952959023380422,,,,,
rho_2,-0.8090344458140752,0.051650832621220506,-0.8973019211179365,-0.7094560356172313,,,,,
n,-0.05384139980456622,0.07128183811978628,-0.19010354775120605,0.05044190678830736,,,,,
lambda_ez,0.01969650300487244,0.15376205037623167,-0.18378931170406884,0.32565427753091214,,,,,
rho,0.017152444541746477,0.11637521714771398,-0.12939609660347842,0.25461447635146944,,,,,
sigma_eta,0.6738629909817693,0.03850915493709458,0.6143354490455387,0.7469065530613137,,,,,
sigma_e,0.6784647498580204,0.03778994590431306,0.6218791159337358,0.7501868997436291,,,,,
sigma_zeta,0.5044827353106718,0.0317373376282026,0.4495184885284086,0.5570223893360347,,,,,
sigma_u,0.5105317964051184,0.06387378131446565,0.4296368410055751,0.6400137356067704,,,,,
sigma_eps,0.39008659928616396,0.054362616462742944,0.325490121902204,0.5235312449705092,,,,,
sigma_N,0.2989203925386111,0.021903234623705758,0.26038108641703944,0.3340819741617961,,,,,
