parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6301004426126233,0.053964241236466905,0.5232634954926614,0.7369059605921794,0.0009539620229973117,3200.0,2890.266106974036,1.0036678719756968,
kappa_0,-0.0003913293046869852,0.08111659992838391,-0.15971888669892056,0.16057795178265197,0.0014938395748838118,2948.5707695501396,3200.0,0.9998539039517308,
delta,0.010356733862486525,0.01702489118813819,-0.023125236539712126,0.04318965604736985,0.0003009604002023903,3200.0,2890.0308920022208,1.0016768905570161,
theta_0,-0.014136019378719581,0.06008387718562981,-0.13827598699218496,0.10195546143742659,0.003327622052125172,326.02275426670525,836.0099828858755,1.0006241600668335,bulk ESS < 400
gamma,-0.02737712903440912,0.018215030870549938,-0.062740493801622,0.008722119947239726,0.000699516140878393,678.0540950850814,2639.3898365782325,1.0156321471275844,R-hat > 1.01
kappa_t_mean,0.002084032769620954,0.08083125653840938,-0.1596279084437567,0.16205359080734938,0.0014872905045018917,2953.7045339318424,3200.0,1.0024629023995193,
kappa_t_start,0.029863342433185783,0.09076705193191059,-0.14934600134518927,0.2078789656598277,0.0016492573981539834,3028.862639037096,3200.0,1.0078361472247932,
kappa_t_mid,0.0022228681874418743,0.0809268211047539,-0.1583918365154712,0.1606213851984923,0.0014891307967850966,2953.379605514796,3200.0,1.0028680941408668,
kappa_t_end,-0.02574524171608028,0.09465140234412434,-0.2152198189393994,0.15998559542883858,0.00173293397903536,2983.2528959014194,2896.4622700736672,0.9996969573069838,
theta_t_mean,-0.020942900391952523,0.057687853219425725,-0.1380624103128568,0.0875608293113029,0.0030977559436763218,346.7962216701287,704.9498128588775,1.0115506801694867,R-hat > 1.01; bulk ESS < 400
theta_t_start,-0.09463601226614664,0.0582351994357084,-0.20207732112596707,0.026619937096442305,0.006985722002362739,69.49419628019233,414.4020945148287,1.0891900230033404,R-hat > 1.01; bulk ESS < 400
theta_t_mid,-0.02106495241591866,0.05815865541704864,-0.13928744329657175,0.08913136955155637,0.004124315814227209,198.84967612532066,382.49614166934145,1.014483632168116,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_end,0.052553453944683165,0.09079366800254181,-0.12570749319324506,0.23335433797031654,0.0033279051487192838,744.336376721671,1258.2184920592986,1.0025506513438176,
phi_1,0.632085754014501,0.0672401093791463,0.4968794217965869,0.7619462484815928,0.0011886484327429882,3200.0,3200.0,0.9997129856585092,
rho_1,1.7858795380930779,0.053970525582354864,1.6723066640557238,1.8812007243035078,0.0046531029567480064,134.53273480013718,1282.1694661862743,1.1107281184419049,R-hat > 1.01; bulk ESS < 400
rho_2,-0.8015670048408454,0.052033635658329205,-0.8941867682128113,-0.6919447645911233,0.004352977517552468,142.887913699393,1314.850525944388,1.1068699647356988,R-hat > 1.01; bulk ESS < 400
n,-0.04312342098348923,0.005564259470922197,-0.05387156974281724,-0.03324213386558295,0.0016540014385399582,11.317303990684914,38.6040125418999,1.341515647072993,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
lambda_ez,0.005404482987109536,0.10216433380402243,-0.2003267507786068,0.20804498704017763,0.0018875127023534042,2929.670977762358,2934.275838940756,1.0000217276567063,
rho,0.007567679448025963,0.13182398355457228,-0.2531070181280761,0.2659362105072191,0.0026815333019185542,2416.698502729722,2822.5615486930715,0.9999967307754629,
sigma_e,0.6628065183391648,0.044721377679803165,0.5812400040039258,0.7560794789651366,0.000793235433065112,3178.528697385718,2772.9082099835937,1.012804076548869,R-hat > 1.01
sigma_zeta,0.8656223601054768,0.05562953213646147,0.7645919969347591,0.9846720889483224,0.0009834004851981717,3200.0,3200.0,1.0004400238229298,
sigma_u,0.04647025289934156,0.004875378629818114,0.03817424567983753,0.05701019719680696,0.00010792644909475704,2040.614281110324,2563.5989706179894,1.0018374377033186,
sigma_eps,0.03131642985683705,0.004066689126863336,0.024370541796766686,0.04030092364662367,0.0002572833143257903,249.83812144405363,1487.5732727481256,1.017393638081207,R-hat > 1.01; bulk ESS < 400
sigma_N,0.029099855933018476,0.005496623856313091,0.021618168878601025,0.04297739407174802,0.00022713978382547377,585.6061387263865,1954.1753191284583,1.0648840051820125,R-hat > 1.01
