parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6297466983874994,0.052019333705095934,0.5282177013107946,0.7333141069716803,0.0009195805903919816,3200.0,2904.950769951674,1.0008450149958201,
kappa_0,0.08398739877568935,0.037310211326170226,0.010124158171136604,0.15542885132844952,0.00089482371904346,1738.523009634305,2811.0905167650308,1.0105303429319898,R-hat > 1.01
delta,0.032844201791732065,0.013859082243248964,0.004775096322212567,0.05940560965253425,0.0002449962758805853,3200.0,3200.0,1.0032156353476172,
theta_0,0.06581949919517378,0.06384581089481098,-0.06323581231092262,0.1915101461029864,0.0012674762111794917,2537.378061366538,2829.9792866271064,1.045148021807273,R-hat > 1.01
gamma,-0.01614509229340698,0.01875752769705275,-0.05297224914492452,0.02021983503606057,0.00047592918616311264,1553.3399635306318,2850.8548864010772,1.0392650814031112,R-hat > 1.01
kappa_t_mean,0.08718324439800679,0.03818233364828422,0.011753548778752084,0.16283437056166816,0.0007027265322289249,2952.2439030685227,3200.0,1.0276184903081864,R-hat > 1.01
kappa_t_start,0.1637093327208454,0.05812500453410909,0.04883968033539733,0.2779779593589341,0.0013963936132892886,1732.647801861697,3200.0,1.01217536515243,R-hat > 1.01
kappa_t_mid,0.08730595312030229,0.03861188840101726,0.012332352867339863,0.16485229864827528,0.0007345320662825581,2763.2524573418114,3053.829746726227,1.0352880186235014,R-hat > 1.01
kappa_t_end,0.009902103108708302,0.041300310989482884,-0.07220257085321083,0.09122863874868262,0.001360635371088526,921.346796996374,2894.8288477337587,1.0200198487812326,R-hat > 1.01
theta_t_mean,0.06252469120826254,0.06194834295960909,-0.061615804659180186,0.1840158722891981,0.0013868831122073142,1995.1689081120885,2524.533367430137,1.017159314930811,R-hat > 1.01
theta_t_start,0.024139317411457598,0.0651802106470007,-0.10292612354079259,0.15347418109454164,0.002905645395663438,503.20656144302586,2278.5914575122906,1.0002363305195472,
theta_t_mid,0.062479867405866314,0.06199165092944643,-0.06045246704534057,0.18135404726332002,0.0014239591553184062,1895.2711001832345,2584.5974654958986,1.0151715768282084,R-hat > 1.01
theta_t_end,0.10115102845372526,0.08625590388829098,-0.06611695845530696,0.27356287980864746,0.001973916134841743,1909.502657600359,2280.595667947864,1.0450192716584594,R-hat > 1.01
phi_1,0.9493466038480013,0.02777490211227264,0.8942973390935769,1.0033328906805823,0.0004909955407595136,3200.0,3200.0,0.9997128913435546,
rho_1,1.8023459570760434,0.05039834932615526,1.6974276666957,1.8920563403989428,0.004475649073240689,126.80038460165471,1338.6995057687236,1.062134524631245,R-hat > 1.01; bulk ESS < 400
rho_2,-0.8166935952581414,0.0486844095655381,-0.9042709877711429,-0.7137589453129958,0.004006506558791419,147.6549798293293,1309.4259109418786,1.0542986233856193,R-hat > 1.01; bulk ESS < 400
n,-0.038093674202943156,0.004808287739435922,-0.047340709824311274,-0.028925874507697756,0.0014737073374325284,10.645312288399913,42.4355914768692,1.0685667662035996,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
lambda_ez,0.026343642510440083,0.1026631368012184,-0.17296128480682144,0.22926104769775588,0.0018148450052505932,3200.0,3200.0,0.9998140535301105,
rho,0.02467267184199283,0.09493634292877028,-0.16014097457080198,0.21218830145723216,0.001678253296649625,3200.0,2898.939927259413,0.9998286684385581,
sigma_e,0.6393649640202821,0.04219057769982915,0.5634664930618735,0.72724340712191,0.0007458310898431781,3200.0,2894.2589520099905,1.000914352252003,
sigma_zeta,0.5959757322026601,0.03830268075204205,0.5268504748892098,0.6776754107428026,0.0006771021324348096,3200.0,3200.0,1.000313830416295,
sigma_u,0.04626192297534997,0.004724699760523439,0.03823602401658568,0.0565525076224045,0.00010230348862648438,2132.885510586692,2507.44571288379,0.9997150863902713,
sigma_eps,0.030865390953790754,0.003862071157623299,0.024231401088788268,0.039284738440909586,0.00023040825909981583,280.9599762304816,1566.19509541584,1.0061209372725488,bulk ESS < 400
sigma_N,0.027796131538429844,0.004613198028798594,0.02121601691914343,0.03913131188439735,0.00018204255975773036,642.1822956455101,1892.651158533196,1.0376383396160684,R-hat > 1.01
