severity,parameter,warning
warning,rho_1,bulk ESS 101.1 < 400
warning,rho_1,tail ESS 149.0 < 400
warning,rho_2,R-hat 1.035 > 1.01
warning,rho_2,bulk ESS 45.5 < 400
warning,rho_2,tail ESS 38.5 < 400
warning,sigma_u,bulk ESS 98.2 < 400
warning,sigma_u,tail ESS 171.2 < 400
warning,sigma_eps,R-hat 1.012 > 1.01
warning,sigma_eps,bulk ESS 92.0 < 400
warning,sigma_eps,tail ESS 152.8 < 400
