run,model,data_spec,prior_spec,constraint_spec,competition_measurement_frequency,restriction,unit,prior_mean,prior_sd,sddr_bf01
ces_output_gap_bn_core_end_2019_baseline_20260709_174420,ces,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.8497731950172787
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.8850291774353238
hsa_dynamic_output_gap_bn_core_end_2019_baseline_20260709_181413,hsa_dynamic,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.3591821981949037
hsa_dynamic_output_gap_bn_core_end_2019_baseline_20260709_181413,hsa_dynamic,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,1.9832767493900691
hsa_dynamic_output_gap_bn_end_2019_baseline_20260623_030651,hsa_dynamic,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.7983386002711884
hsa_dynamic_output_gap_bn_end_2019_baseline_20260623_030651,hsa_dynamic,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.18137879736374277
hsa_full_output_gap_bn_core_end_2019_baseline_20260709_182843,hsa_full,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,1.6573747751412178
hsa_full_output_gap_bn_core_end_2019_baseline_20260709_182843,hsa_full,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.0017907818534704
hsa_full_output_gap_bn_core_end_2019_baseline_20260709_182843,hsa_full,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,4.625165252030327
hsa_full_output_gap_bn_core_end_2019_baseline_20260709_182843,hsa_full,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,0.10453978076761834
hsa_full_output_gap_bn_end_2019_baseline_20260623_032117,hsa_full,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,1.1030897968497664
hsa_full_output_gap_bn_end_2019_baseline_20260623_032117,hsa_full,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.5397862927212639
hsa_full_output_gap_bn_end_2019_baseline_20260623_032117,hsa_full,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,0.27178573564403574
hsa_full_output_gap_bn_end_2019_baseline_20260623_032117,hsa_full,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,0.9929465846542036
hsa_steady_output_gap_bn_core_end_2019_baseline_20260709_175715,hsa_steady,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,4.331654744383783
hsa_steady_output_gap_bn_core_end_2019_baseline_20260709_175715,hsa_steady,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.0936194078870771
hsa_steady_output_gap_bn_end_2019_baseline_20260623_025003,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,2.835312640320661
hsa_steady_output_gap_bn_end_2019_baseline_20260623_025003,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.4986971401198941
