severity,parameter,warning
warning,rho_1,R-hat 1.025 > 1.01
warning,rho_1,bulk ESS 130.9 < 400
warning,rho_1,tail ESS 106.0 < 400
warning,rho_2,R-hat 1.089 > 1.01
warning,rho_2,bulk ESS 41.3 < 400
warning,rho_2,tail ESS 94.8 < 400
warning,sigma_u,bulk ESS 160.6 < 400
warning,sigma_u,tail ESS 251.6 < 400
warning,sigma_eps,R-hat 1.020 > 1.01
warning,sigma_eps,bulk ESS 80.6 < 400
warning,sigma_eps,tail ESS 211.3 < 400
