run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_inv_markup_start_1988_baseline_20260623_014851,ces,inv_markup_start_1988,baseline,unrestricted,log100_centered10,-184.81059666701518,1.0,,,,,-94.95518324472215,0.6233233875694365,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-169.92845734798877,-4.8511614447219635,10.030977874304448,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,log100_centered10,,,,0.8376573560652454,,,-93.7620100436408,0.6178812509309453,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable: 'Missing posterior variable: lambda_ez',,,,,
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,log100_centered10,,,1.027916372974016,,0.8422614963630402,0.9245721308252074,-92.31012286371859,0.6066599718729424,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable for HSA full in the current legacy implementation.,,,,,
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,log100_centered10,-244.5727755545519,1.1107478534494715e-26,0.9775584733886069,,,,-94.93750339362386,0.6232863466827331,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-202.7140330522772,-21.923681671088588,19.93506083118611,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
