parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6623576043897899,0.05465698419048067,0.5625316885811991,0.7575000641226114,,,,,
kappa_0,0.24757691913077357,0.18427885399526928,-0.03924071823703064,0.5474474790341604,,,,,
delta,-0.0009645121901654174,0.0009532318497475304,-0.002309143664778376,0.000511656948244175,,,,,
theta_0,0.10090551818228528,0.17953359506409508,-0.1749177578254083,0.40862507672565257,,,,,
gamma,-0.0002556963812046744,0.0008574524550045054,-0.0017120268634425314,0.0011800777837351517,,,,,
kappa_t_mean,0.04929295438404035,0.048129423243849806,-0.029618639212957047,0.1373864894918721,,,,,
kappa_t_start,0.0530563701200145,0.04672390047361577,-0.02048124817274374,0.14268307219500403,,,,,
kappa_t_mid,0.032353761907027864,0.056132478602208054,-0.05467338804035479,0.1229517049193001,,,,,
kappa_t_end,0.07448275958303145,0.04547184006714238,-0.004013325670906724,0.17326231251067778,,,,,
theta_t_mean,0.048316907825543084,0.02458216359823296,0.008943886523390416,0.09339395673308852,,,,,
theta_t_start,0.04933312545911395,0.025185866499361467,0.005191917602236066,0.09585133495944649,,,,,
theta_t_mid,0.043621663231228576,0.02806834041805176,-0.004598600591635914,0.09742594300951461,,,,,
theta_t_end,0.055143167803959295,0.034322911536892535,-0.007406570501355669,0.11720255744770498,,,,,
phi_1,0.9162574007121542,0.028654083712475065,0.8724123795116379,0.9762617576762189,,,,,
rho_1,1.191203467174778,0.11279101286787234,1.0032212254267983,1.3881561003717557,,,,,
rho_2,-0.26894766287337213,0.11958707960579942,-0.47016126012532533,-0.06665601766816096,,,,,
n,-0.08992746388225126,0.058961135291794135,-0.1805939440583239,0.03685983818406963,,,,,
lambda_ez,-0.013258271786921908,0.12404483066502509,-0.19455349251806323,0.2723242997373283,,,,,
rho,-0.010327414795196064,0.10643646743117163,-0.15532681140381008,0.24470804663316092,,,,,
sigma_e,0.6709102635695574,0.04879204107831254,0.5815059900720112,0.7385602088282468,,,,,
sigma_zeta,0.5738115118182926,0.03764791785599284,0.514069419889832,0.6553388096224698,,,,,
sigma_u,0.6961427765585768,0.0597743432503542,0.6001329189647971,0.842059340384284,,,,,
sigma_eps,1.0609455500338754,0.07946506409526016,0.929300934161021,1.1809007036086177,,,,,
