parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6367006960492952,0.05082201081448091,0.5332722022496182,0.7346461438222252,0.0008984147120113875,3200.0,2810.307428952752,1.0009454822939503,
kappa,0.06314094848803678,0.03832251614443477,-0.009956602278176201,0.1370369512362583,0.0006774527759465193,3200.0,3121.5020356088235,0.9997035683831753,
theta,0.10240391630516565,0.10056599351825957,-0.09835420910497543,0.30006028693727343,0.0017777723993380931,3200.0,3200.0,0.9997338732637495,
phi_1,0.9011135984838468,0.030589593119622813,0.8402060111224237,0.9598902019351072,0.0005539045151849147,3049.8437496606152,3079.0898001511296,1.0014061338912856,
rho_1,0.5066088811542401,0.10029008191284683,0.3099475741861028,0.7054394978127629,0.0019648402183205537,2605.3225219993274,3006.1394949606447,0.9997376306843815,
rho_2,-0.36923952291365425,0.09544351301589102,-0.5518760138993538,-0.17953025983247722,0.0018864826618136693,2559.6889650280796,2250.7712752408934,0.999702845243208,
n,-0.01741442082247359,0.017560827057059667,-0.05222098133529406,0.01718805004797583,0.00031043449738227735,3200.0,3200.0,1.000335521162265,
sigma_e,0.629256440735914,0.03891577801634001,0.5575877235709309,0.7106335547891458,0.000705795592409065,3040.1397720669584,3200.0,1.0017243078657203,
sigma_zeta,0.5441505825374635,0.03389823595425769,0.4828080167603846,0.6138912698723119,0.0005992418128379313,3200.0,2536.431468636795,1.000022094287991,
sigma_u,0.14422172287837604,0.017373868460762228,0.11498855787047518,0.18149154225080677,0.00038171739024401723,2071.6155693113915,2702.519564230041,0.9996978643626668,
sigma_eps,0.19891824836200966,0.020098651013545108,0.16372710695993725,0.24095169744904477,0.00040431931621991,2471.068806415664,2368.731075441327,1.0003220846658978,
sigma_N,0.32066279971753986,0.023431911086015365,0.2803860136918845,0.3700079387676193,0.0004431629229449532,2795.6872454770933,2970.531259862264,0.9999642934872459,
