parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6411196529453559,0.05057915613768714,0.5428648150310651,0.7417203122800246,,,,,
kappa_0,0.09129553734684104,0.0407926300716598,0.012572957661411982,0.17570102336232424,,,,,
delta,0.028689575637517128,0.014151219246101788,0.0006418782486355377,0.05560898589901062,,,,,
kappa_t_mean,0.09245494106689002,0.03686063866354081,0.02153891514535604,0.16575480001076695,,,,,
kappa_t_start,0.12404640361219756,0.05547435273169484,0.02354211246585175,0.24092681843300778,,,,,
kappa_t_mid,0.1262089541186732,0.051818787174015925,0.029377756862667817,0.23639590559892293,,,,,
kappa_t_end,0.006473679110186149,0.04278065027824608,-0.08113274484871409,0.08664999240468207,,,,,
phi_1,0.9490838026688696,0.02809657405683187,0.8923883912656954,1.0042069798282516,,,,,
rho_1,0.7877659812135116,0.16982821628296282,0.4164025053555,1.081522591712296,,,,,
rho_2,0.0021015488814502344,0.13853223742049128,-0.28752133306122635,0.2697626785317717,,,,,
n,-0.03025133090151439,0.03133591050601726,-0.09194428421373224,0.031052885156474943,,,,,
lambda_ez,0.026496385791488324,0.1066674605259555,-0.1867463466363066,0.2345288485237434,,,,,
rho,0.024374745653598415,0.09779270154163704,-0.16687166254046762,0.21897524072833102,,,,,
sigma_eta,0.6424437626835585,0.041958943398515525,0.5658637462732152,0.7317053994439129,,,,,
sigma_e,0.6457742269067401,0.04229775546331342,0.5686065028598594,0.7360980253881793,,,,,
sigma_zeta,0.5971725531400157,0.03874633892579666,0.5268315501613239,0.678288233117525,,,,,
sigma_u,0.3232297656263239,0.029790590341912847,0.27075125109021997,0.3874858303785181,,,,,
sigma_eps,0.3300026037183796,0.03146028086953238,0.27424471020658725,0.39646493632510876,,,,,
sigma_N,0.29215771405971436,0.026429151167978674,0.24596530780381468,0.34768893537685536,,,,,
