"date","original_series","trend","cycle","cycle_conf_int_lower_bound","cycle_conf_int_upper_bound","trend_conf_int_lower_bound","trend_conf_int_upper_bound"
"1991-01-01","8.287360629","10.310418717458756","-2.0230585261135405","-3.2733224195733084","-0.7727946326537727","9.060154823998989","11.560682610918523"
"1992-01-01","10.24592199","10.536059741911094","-0.2901376532880469","-1.5404015467478147","0.960126240171721","9.285795848451325","11.786323635370863"
"1993-01-01","11.46359647","10.911537457074578","0.5520588869195626","-0.6982050065402052","1.8023227803793305","9.66127356361481","12.161801350534347"
"1994-01-01","13.02364794","11.673998585789601","1.3496496762343257","0.0993857827745579","2.5999135696940936","10.423734692329834","12.924262479249368"
"1995-01-01","14.63428598","12.644878098653496","1.9894078281653504","0.7391439347055826","3.2396717216251183","11.39461420519373","13.895141992113263"
"1996-01-01","15.00698508","13.52400493128335","1.4829797794100092","0.2327158859502414","2.733243672869777","12.273741037823584","14.774268824743118"
"1997-01-01","15.0377759","14.208747305118791","0.8290286882283769","-0.4212352052313909","2.079292581688145","12.958483411659024","15.459011198578558"
"1998-01-01","14.28063027","14.59331623593885","-0.31268612424451514","-1.562950017704283","0.9375777692152527","13.343052342479083","15.843580129398617"
"1999-01-01","13.19277801","14.582060075947146","-1.3892824422801533","-2.6395463357399214","-0.13901854882038545","13.331796182487377","15.832323969406914"
"2000-01-01","13.15462732","14.427760575292469","-1.273133728978992","-2.5233976224387598","-0.022869835519224058","13.1774966818327","15.678024468752238"
"2001-01-01","13.82371324","14.405682773435867","-0.5819694708235615","-1.8322333642833293","0.6682944226362063","13.1554188799761","15.655946666895634"
"2002-01-01","13.86204224","14.380573252563686","-0.5185308255006974","-1.7687947189604651","0.7317330679590704","13.130309359103919","15.630837146023453"
"2003-01-01","14.05802974","14.399207162048976","-0.34117703356997187","-1.5914409270297396","0.909086859889796","13.148943268589207","15.649471055508744"
"2004-01-01","14.70769794","14.593568445649456","0.11412942269771162","-1.1361344707620562","1.3643933161574795","13.34330455218969","15.843832339109223"
"2005-01-01","14.76169146","14.782482853000076","-0.020791759555250717","-1.2710556530150185","1.2294721339045172","13.532218959540309","16.032746746459843"
"2006-01-01","15.52323729","15.18020258036906","0.34303464802449357","-0.9072292454352743","1.5932985414842613","13.929938686909292","16.43046647382883"
"2007-01-01","16.68290974","15.800639940966981","0.882269070873839","-0.36799482258592886","2.132532964333607","14.550376047507214","17.050903834426748"
"2008-01-01","18.63144125","16.792522337046755","1.8389187792862518","0.588654885826484","3.08918267274602","15.542258443586988","18.042786230506522"
"2009-01-01","19.20377592","17.67263639639638","1.531139009487409","0.28087511602764126","2.781402902947177","16.422372502936614","18.92290028985615"
"2010-01-01","17.94679805","18.0488956951191","-0.10209737053413805","-1.352361263993906","1.1481665229256297","16.798631801659333","19.299159588578867"
"2011-01-01","18.18674426","18.41310328416677","-0.22635859422536236","-1.4766224876851302","1.0239052992344055","17.162839390707003","19.663367177626537"
"2012-01-01","18.03593201","18.578518691994848","-0.5425861511012918","-1.7928500445610598","0.707677742358476","17.32825479853508","19.828782585454615"
"2013-01-01","17.15609111","18.445365479792052","-1.2892737897285749","-2.5395376831883425","-0.03900989626880702","17.195101586332285","19.69562937325182"
"2014-01-01","16.52543228","18.110603156970253","-1.5851705703003325","-2.8354344637601003","-0.33490667684056463","16.860339263510486","19.36086705043002"
"2015-01-01","16.70259457","17.8349325227261","-1.1323377656460212","-2.382601659105789","0.11792612781374667","16.584668629266332","19.085196416185866"
"2016-01-01","17.14805764","17.6991036963356","-0.5510457587135328","-1.8013096521733005","0.6992181347462351","16.448839802875835","18.94936758979537"
"2017-01-01","17.22843482","17.66647561027914","-0.4380400939217181","-1.688303987381486","0.8122237995380497","16.416211716819372","18.916739503738906"
"2018-01-01","17.62698915","17.791854323885982","-0.1648649592619587","-1.4151288527217265","1.0853989341978092","16.541590430426215","19.04211821734575"
"2019-01-01","18.76267811","18.169356047402353","0.5933220989599518","-0.656941794499816","1.8435859924197198","16.919092153942586","19.41961994086212"
"2020-01-01","18.54235595","18.398898084279814","0.14345840680905184","-1.106805486650716","1.3937223002688197","17.148634190820047","19.64916197773958"
"2021-01-01","17.95017693","18.499039433110198","-0.5488631940965263","-1.7991270875562941","0.7014006993632416","17.24877553965043","19.749303326569965"
"2022-01-01","18.69334518","18.779660369640276","-0.08631434608070437","-1.250913602238788","1.0782849100773793","17.61506111348219","19.94425962579836"
