parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6167267712281663,0.04851792341239467,0.5225838914500706,0.7124784936343391,0.0008764095882023429,3064.71552765217,3038.2705784126274,0.9997501874082033,
kappa_0,0.07352526335703242,0.0342705572396026,0.006376404212096521,0.14263683942124958,0.0006306967517594465,2952.5763971245874,3003.662617607148,1.0000075675919164,
delta,0.00958897947167596,0.00930227112920888,-0.00879565470176865,0.027753843186145363,0.00018060318120392542,2652.938579691735,3200.0,1.001910498366767,
theta_0,0.1065293864648578,0.10426959075845496,-0.09811492416394091,0.3183873115298805,0.004090037890588507,649.921157583964,1338.7294842574972,1.0007481812006702,
gamma,-0.00012401511562779006,0.009943151236876,-0.019574127286206378,0.01897182271068074,0.00017980575426557047,3058.0241997595344,3200.0,0.99993407433474,
kappa_t_mean,0.0735097771242322,0.03425771152769731,0.006348977335358495,0.1432486948520106,0.0006302454863562431,2954.589893076268,3004.3026452174677,0.9999772667347703,
kappa_t_start,0.071128651914266,0.03496265840611562,0.0043951953878891255,0.143749353317519,0.0007854684175004717,1981.3054734671903,2932.592053985513,1.0010995925038515,
kappa_t_mid,0.0888167223190156,0.04221837615524032,0.006318460978514269,0.17210972218292947,0.0007738583472108755,2976.3233199615847,3083.7395615044834,1.0004719824671484,
kappa_t_end,0.04789149001338164,0.034740441077049995,-0.0201190165722568,0.11760593537411713,0.0007221799203860025,2314.0878285982676,2718.6800786031836,0.9999239854847101,
theta_t_mean,0.10650255207371302,0.10426695377731236,-0.09802452029005564,0.31817993380417053,0.004091333260685276,649.4768236820522,1339.0034066863361,1.0007549493118282,
theta_t_start,0.10693804931186707,0.10475167507866734,-0.09519848394662542,0.3196471891850578,0.0041430979271571255,639.2512058857793,1193.2910308971996,1.0006737869221343,
theta_t_mid,0.10639346672576803,0.10474861573784595,-0.09749491806786605,0.31805133318084305,0.0038200228688087257,751.9079196691663,1536.5491164397333,1.0005637326401489,
theta_t_end,0.10682971872422954,0.1088443931687361,-0.10362566524999327,0.3238109981258868,0.004282302125905363,646.0371846830466,1164.897886818829,1.0008905973948103,
phi_1,0.9359156347160372,0.02720985144596618,0.8827533134053944,0.9887644350370859,0.0004810067618130318,3200.0,2522.6324681036717,1.0013503570771174,
rho_1,0.6548192292106566,0.0992319933750038,0.45937473225842984,0.8445789117340108,0.004865229019549741,416.0033750729287,994.1541535555715,1.0009793770004969,
rho_2,-0.28109213187755083,0.09073537078601487,-0.45600440088877325,-0.09861463010533893,0.003739347521275937,588.7915641206937,886.1362972068647,1.0004729575213551,
n,-0.013153004085062273,0.028582932544970113,-0.06808108634520466,0.04454252599681986,0.0005052796357186508,3200.0,2859.0909395205395,0.9997971657416301,
lambda_ez,0.0187589802435634,0.10691303286455103,-0.19084295855118963,0.23368925911997016,0.0019359622100095497,3049.7732297760776,3085.140274305391,0.9998631012396233,
rho,0.016796851428656518,0.09448085109741315,-0.17488918455247143,0.2061745993271884,0.0017099580200507058,3052.9289463682594,3006.259407624929,0.999825862572326,
sigma_e,0.6709335345272968,0.04302862465441083,0.5934552291816765,0.7621959910392956,0.0007936304211949434,2939.532837479156,2661.4865277830777,0.9996917168371869,
sigma_zeta,0.5983079436872419,0.0389124233127886,0.5310830230248282,0.6817267525157297,0.0007014934949880989,3077.0124916020754,3200.0,0.9996914970175764,
sigma_u,0.3598257690969238,0.028393833329847237,0.3090233590107254,0.42111311961392894,0.0007147417407813626,1578.1554023229978,2642.3669705375605,0.999876892390183,
sigma_eps,0.38263279004630063,0.030352071903736587,0.32771502513783407,0.4448747392067478,0.0007413563673766569,1676.1876666104483,2351.9795404920096,0.9996885762369718,
