run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
ces_unemployment_gap_baseline_restricted_kappa_20260623_000856,ces,unemployment_gap,baseline,restricted_kappa,sigma_e,reported physical units,0.6628987458841433,0.04152277907523248,0.5875161887763494,0.7494022298502903
ces_unemployment_gap_baseline_restricted_kappa_20260623_000856,ces,unemployment_gap,baseline,restricted_kappa,sigma_zeta,reported physical units,0.5966877548283748,0.038298070046472975,0.5268941635633259,0.6792416319265623
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,alpha,share,0.7546283320836287,0.04013243512620823,0.6753801023835222,0.831566468902704
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,kappa,inflation points per x point,0.03938891347082609,0.016384668238768364,0.006705957839002623,0.0721754559831928
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,lambda_ez,shock loading,-0.03767772801225353,0.05511565486850311,-0.14556140800765374,0.06989906993875732
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,phi_1,AR(1) coefficient,0.9493776976230306,0.02824948968021697,0.8935793104979823,1.0059792200382593
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,rho,reported physical units,-0.06828100658774669,0.09953839363336651,-0.2617389454092296,0.1284012576006077
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,sigma_e,reported physical units,0.32806528759792586,0.021246847408814686,0.28946429046359284,0.3707091305757267
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,sigma_zeta,reported physical units,0.5978240156084258,0.03839686175323317,0.5279415185927325,0.6809836797228277
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,alpha,share,0.7546283320836287,0.04013243512620823,0.6753801023835222,0.831566468902704
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,kappa,inflation points per x point,0.03938891347082609,0.016384668238768364,0.006705957839002623,0.0721754559831928
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,lambda_ez,shock loading,-0.03767772801225353,0.05511565486850311,-0.14556140800765374,0.06989906993875732
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,phi_1,AR(1) coefficient,0.9493776976230306,0.02824948968021697,0.8935793104979823,1.0059792200382593
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,rho,reported physical units,-0.06828100658774669,0.09953839363336651,-0.2617389454092296,0.1284012576006077
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,sigma_e,reported physical units,0.32806528759792586,0.021246847408814686,0.28946429046359284,0.3707091305757267
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,sigma_zeta,reported physical units,0.5978240156084258,0.03839686175323317,0.5279415185927325,0.6809836797228277
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,alpha,share,0.7549643522810715,0.04110782232947637,0.6712014212437493,0.832940922913778
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,kappa,inflation points per x point,0.03986532251462647,0.01632715692461143,0.00818332897686523,0.07208620361343646
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,lambda_ez,shock loading,-0.03788100235568369,0.05431437487741985,-0.14635986990264882,0.06796869133687627
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,phi_1,AR(1) coefficient,0.9491885835806443,0.02785672004633464,0.8952155972661714,1.006306461119877
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,rho,reported physical units,-0.06863009920501835,0.09775866025630284,-0.26084656863130284,0.12592277229926785
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,sigma_e,reported physical units,0.3281492402426363,0.021386425443780808,0.29059214426037827,0.3746049393287276
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,sigma_zeta,reported physical units,0.5976515574949622,0.03843771765953624,0.5257288784781262,0.6770698765307123
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,alpha,share,0.7546283320836287,0.04013243512620823,0.6753801023835222,0.831566468902704
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,kappa,inflation points per x point,0.03938891347082609,0.016384668238768364,0.006705957839002623,0.0721754559831928
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,lambda_ez,shock loading,-0.03767772801225353,0.05511565486850311,-0.14556140800765374,0.06989906993875732
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,phi_1,AR(1) coefficient,0.9493776976230306,0.02824948968021697,0.8935793104979823,1.0059792200382593
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,rho,reported physical units,-0.06828100658774669,0.09953839363336651,-0.2617389454092296,0.1284012576006077
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,sigma_e,reported physical units,0.32806528759792586,0.021246847408814686,0.28946429046359284,0.3707091305757267
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,sigma_zeta,reported physical units,0.5978240156084258,0.03839686175323317,0.5279415185927325,0.6809836797228277
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,alpha,share,0.7546530866052348,0.040724678261238614,0.6731218587529207,0.8329591028399401
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,kappa,inflation points per x point,0.03959931033225685,0.01625605429982975,0.007643530114400914,0.0713671974859445
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,lambda_ez,shock loading,-0.037816389156004104,0.055154675664032315,-0.14725510704410918,0.0716398694884312
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,phi_1,AR(1) coefficient,0.949774215521411,0.027199754962564566,0.8960007751502839,1.000690275822342
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,rho,reported physical units,-0.06800323268541425,0.09814746710988691,-0.25926328411362143,0.12951783193612992
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,sigma_e,reported physical units,0.3293674944200761,0.021304787551615773,0.2911649942112685,0.3757183666484469
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,sigma_zeta,reported physical units,0.5963782878072564,0.03790900231785078,0.5276375110838742,0.6772680963438344
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,alpha,share,0.753554670608606,0.040716808589437284,0.6719327991035109,0.8331761593472449
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,kappa,inflation points per x point,0.03995217934196627,0.01644801294519228,0.007688561768775091,0.07154994103474877
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,lambda_ez,shock loading,-0.03805759492787605,0.05474394274852477,-0.14746383822546977,0.06623531289593985
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,phi_1,AR(1) coefficient,0.9496438614490528,0.02760594377706438,0.8951065457575682,1.00443009805751
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,rho,reported physical units,-0.06868649717713812,0.0981585653554919,-0.26249220057661815,0.12179433803056297
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,sigma_e,reported physical units,0.32910641982562294,0.02140775203603225,0.29120943199223864,0.375505552314886
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,sigma_zeta,reported physical units,0.596324330223619,0.03901700661855863,0.5248055210901433,0.6763299336221776
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,alpha,share,0.7546283320836287,0.04013243512620823,0.6753801023835222,0.831566468902704
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,kappa,inflation points per x point,0.03938891347082609,0.016384668238768364,0.006705957839002623,0.0721754559831928
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,lambda_ez,shock loading,-0.03767772801225353,0.05511565486850311,-0.14556140800765374,0.06989906993875732
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,phi_1,AR(1) coefficient,0.9493776976230306,0.02824948968021697,0.8935793104979823,1.0059792200382593
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,rho,reported physical units,-0.06828100658774669,0.09953839363336651,-0.2617389454092296,0.1284012576006077
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,sigma_e,reported physical units,0.32806528759792586,0.021246847408814686,0.28946429046359284,0.3707091305757267
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,sigma_zeta,reported physical units,0.5978240156084258,0.03839686175323317,0.5279415185927325,0.6809836797228277
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,alpha,share,0.6678979995242994,0.1464083260198375,0.37583606562065736,0.9411157985226475
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,kappa,inflation points per x point,0.007998984152219984,0.03912408300132089,-0.06924940360718723,0.08594820062741111
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,lambda_ez,shock loading,-0.06184708178080715,0.19390053622894135,-0.4448724251568418,0.3160364248978628
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.9715655532390787,0.051315071212064904,0.8693683463723262,1.0687591532275353
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,rho,reported physical units,-0.07898537800845204,0.24950008193058593,-0.5425758475172078,0.40971914506940166
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,sigma_e,reported physical units,0.5988856343965206,0.11226693248114569,0.427112636248857,0.8604485058158264
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.814756605848145,0.15820736336325927,0.5685690571985172,1.1795530013250204
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,alpha,share,0.7825369493105869,0.04688776914727264,0.6898713324033149,0.8738115501685405
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,kappa,inflation points per x point,0.09900863452556383,0.026976503938743287,0.04526144966529406,0.1521124972461727
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,lambda_ez,shock loading,-0.04765974242199705,0.06723240006310077,-0.18132586084796484,0.0866518823261356
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.8940282980819433,0.04040914839354135,0.8151978277814763,0.9718870627850319
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,rho,reported physical units,-0.07984437412119932,0.11225330464896813,-0.2959698478932194,0.1486250624182607
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,sigma_e,reported physical units,0.332165094009804,0.023985313919107572,0.28911305453548114,0.3841106248198513
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.5634479846550969,0.040194183325056004,0.489425816776158,0.6503261752226303
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,alpha,share,0.8465927752810529,0.04728348653818394,0.7528876017094752,0.9402816964862345
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,kappa,inflation points per x point,0.011590255005420505,0.016699504600157483,-0.020478397574656942,0.044553259349742864
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,lambda_ez,shock loading,-0.03330071547895803,0.05337144654292328,-0.13730009468975188,0.07393613135008881
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,phi_1,AR(1) coefficient,0.9516255068398047,0.031477134222789305,0.8883693929695524,1.01386464632219
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,rho,reported physical units,-0.06708004641291271,0.10706693929001714,-0.2729414243351985,0.14923640504323663
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,sigma_e,reported physical units,0.2823941506713978,0.019965646412370835,0.24617363315276958,0.32540512649509357
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,sigma_zeta,reported physical units,0.5733865719885138,0.041272886268702874,0.4981113562940529,0.6609569933349337
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,alpha,share,0.6468823811112844,0.052797980420168096,0.5417355443043578,0.7490101510706159
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,kappa,inflation points per x point,0.056033815849127644,0.03212654486106139,-0.007385306602471195,0.11927489173828651
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,lambda_ez,shock loading,0.042092325092836586,0.10689508396326869,-0.1679117205908353,0.25928889346802225
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,phi_1,AR(1) coefficient,0.9499083229699378,0.027156350517941852,0.8956936964060445,1.0018000467197958
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,rho,reported physical units,0.03762405137818843,0.0943799866132353,-0.14880527058052107,0.2240229213274841
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,sigma_e,reported physical units,0.6658292740694602,0.042773446168017974,0.5883394100182282,0.755682318243546
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,sigma_zeta,reported physical units,0.5963657804369711,0.0379014923136646,0.5275365368719789,0.677560156251781
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,alpha,share,0.6452025936253162,0.0526106457138019,0.5384575978588247,0.7490664262875308
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,kappa,inflation points per x point,0.05671559237615065,0.032388720845105835,-0.007999449586711819,0.11956826935231597
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,lambda_ez,shock loading,0.04198279241799643,0.1061777837992111,-0.16604065685313724,0.24680629891209196
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,phi_1,AR(1) coefficient,0.949815762785003,0.027526110086269626,0.8962298487782466,1.0037089288366599
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,rho,reported physical units,0.03732136910509525,0.0943541548238588,-0.14651193216740252,0.2245553816771767
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,sigma_e,reported physical units,0.665275398147657,0.04313453776535028,0.5888470091990489,0.7606680890359625
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,sigma_zeta,reported physical units,0.5963054668960058,0.039019981326415265,0.5249179712603406,0.6769206245735379
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,alpha,share,0.6470144997251773,0.052441627022979796,0.5434404882126659,0.7494261132162964
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,kappa,inflation points per x point,0.05560944809156388,0.032251859159788655,-0.0075453006734305566,0.11996745083885063
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,lambda_ez,shock loading,0.04249414003827996,0.10729449936655343,-0.16679662710343193,0.25479481699015766
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,phi_1,AR(1) coefficient,0.9494543249933972,0.028242234826903297,0.8932152812897781,1.0059007614044022
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,rho,reported physical units,0.03807466319723679,0.0961337770804209,-0.15156505790361538,0.22451424685832555
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,sigma_e,reported physical units,0.6632127210673505,0.04264231713091017,0.5861578671589017,0.7494379714716317
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,sigma_zeta,reported physical units,0.5978206818699938,0.03840463580791377,0.5280336145475192,0.6811512719615834
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,alpha,share,0.572788601825166,0.12276109045171306,0.32579747289854155,0.8073935519380463
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,kappa,inflation points per x point,-0.0185009827460307,0.06472521521232526,-0.14906776159998913,0.10768866910798658
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,lambda_ez,shock loading,0.286088962498527,0.2830295274378445,-0.27252197236006886,0.8440406259965211
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.9760138903830538,0.05070364330724986,0.8739894124168018,1.0735135118007362
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,rho,reported physical units,0.21929413657871635,0.2115613336162408,-0.20627104492754536,0.6108875927300782
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,sigma_e,reported physical units,1.0546687322598953,0.18233874692032453,0.7659091367738725,1.479974278900159
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.8126655499299167,0.15742916336325014,0.5688372990431974,1.1823092877287555
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,alpha,share,0.6804310942614216,0.054002088177183834,0.5720391515947642,0.7827645604671991
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,kappa,inflation points per x point,0.16489950207593967,0.039576328789257334,0.08653290873734978,0.24333714891207994
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,lambda_ez,shock loading,-0.06237939942642859,0.10295473029285837,-0.26549066919132963,0.1383479852845076
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.8943338556184287,0.040346238798233694,0.8153621661478908,0.9724567780922992
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,rho,reported physical units,-0.06756272769596647,0.11135494056799781,-0.28204236188094983,0.15102972174518003
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,sigma_e,reported physical units,0.513803047199602,0.03695882127555221,0.4473398978152723,0.5934303017660755
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.5634303977061587,0.04019480442512244,0.4894432450303422,0.6502758769013491
ces_unemployment_gap_start_1988_baseline_20260623_032415,ces,unemployment_gap_start_1988,baseline,unrestricted,alpha,share,0.6261638406841408,0.061775156307028296,0.5023884499304689,0.7461399557418315
ces_unemployment_gap_start_1988_baseline_20260623_032415,ces,unemployment_gap_start_1988,baseline,unrestricted,kappa,inflation points per x point,-0.006707866654638581,0.038186001905813984,-0.0808383971680952,0.06987790821245443
ces_unemployment_gap_start_1988_baseline_20260623_032415,ces,unemployment_gap_start_1988,baseline,unrestricted,lambda_ez,shock loading,0.06780710331280433,0.11906049937970654,-0.1660270090810178,0.3057876779699918
ces_unemployment_gap_start_1988_baseline_20260623_032415,ces,unemployment_gap_start_1988,baseline,unrestricted,phi_1,AR(1) coefficient,0.9519040569215754,0.03132532272504728,0.8894305440297473,1.013983022332418
