parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6369343013416124,0.05766191221581592,0.5257421724591002,0.7526391352099094,,,,,
kappa,0.08820399222416292,0.04208392803025112,0.007245763085404614,0.17225646983064266,,,,,
theta,0.009277930442872498,0.0038390969087485657,0.0016080299896360502,0.01680595245192243,,,,,
phi_1,0.9149743897378567,0.032311603194245364,0.8510434275619222,0.9773839958866031,,,,,
rho_1,1.8737630701712344,0.0392132455728061,1.7930931695458772,1.9491561222121045,,,,,
rho_2,-0.8774008467645044,0.03934754286218791,-0.9534196600157688,-0.7965453899028373,,,,,
n,-0.02220845931052078,0.06432504875129073,-0.14251080878034342,0.11129733567483878,,,,,
sigma_e,0.632493754037674,0.04102388853140939,0.5614883258802447,0.7219037370462725,,,,,
sigma_zeta,0.5564068723253629,0.03553811355138796,0.48987665110278156,0.6341413510787421,,,,,
sigma_u,0.4087076972274922,0.040765208174178495,0.33655343938405774,0.49549026249471245,,,,,
sigma_eps,0.24453999402734128,0.03330819308051465,0.18521151572543504,0.3164737820679984,,,,,
sigma_N,0.2831473520064611,0.024586640644968672,0.24047976161568108,0.33604293165100246,,,,,
