parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.5916610621562409,0.04536674774508082,0.5213478585716058,0.6629310641039088,,,,,
kappa,0.09426693525484546,0.03478845865824435,0.044285269398497654,0.15987018744601375,,,,,
theta,0.011689385138993483,0.00332512590249203,0.006255540410929559,0.01845630917483327,,,,,
phi_1,0.9545369407293037,0.02641692076518338,0.9116950013930771,0.9996973268113231,,,,,
rho_1,1.8723350009864557,0.04182822127281326,1.7904039447682194,1.941225281487728,,,,,
rho_2,-0.875944714554435,0.04165996870546686,-0.945430719185191,-0.7923410719618244,,,,,
n,0.0006793505542529085,0.05616964662134468,-0.09125473464765461,0.0972453885625873,,,,,
sigma_e,0.6197210044339554,0.03678350965248055,0.5712630272408773,0.697746631144088,,,,,
sigma_zeta,0.580710138111867,0.03480814721919487,0.5309188641705785,0.664919861434658,,,,,
sigma_u,0.41831999843020073,0.04477340563920113,0.34660351853714494,0.49533056082197946,,,,,
sigma_eps,0.2555205958186487,0.026153857899232122,0.21314123270571705,0.3121222876701966,,,,,
sigma_N,0.28883124259321247,0.023871488796949388,0.23775971877033472,0.32685423200995983,,,,,
