parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6417288070153944,0.05720888981434991,0.5407378701465779,0.7302139318812234,,,,,
kappa,0.08121150220326542,0.040568210328920475,-0.0036598290783490315,0.15032842600419924,,,,,
theta,0.008900221570465047,0.003481833095518692,0.0011321684087000291,0.01438802060295853,,,,,
phi_1,0.9069454271011039,0.026284529469978373,0.8612977331642516,0.9529497540440052,,,,,
rho_1,1.862153551986514,0.03600718785355616,1.793727971115525,1.913046093808195,,,,,
rho_2,-0.8656950200688373,0.035811623377506985,-0.916677845297475,-0.7965863844418942,,,,,
n,-0.026320749709305154,0.07330123215650781,-0.15019416971600097,0.10596228484783264,,,,,
sigma_e,0.6289954924230962,0.03506502982488447,0.5666309256010916,0.6908216774066082,,,,,
sigma_zeta,0.5523533435076362,0.03372005311373683,0.4908949070752717,0.6127918885277498,,,,,
sigma_u,0.41356687935627345,0.0375891102060235,0.3597479320378923,0.485714657834731,,,,,
sigma_eps,0.23935345713249578,0.026225375759062298,0.19056484687100989,0.28924875278730644,,,,,
sigma_N,0.28056882853036347,0.03003614839862693,0.23376093548785445,0.34795493277870454,,,,,
