"date","GDPC1_original_series","GDPC1_transformed_series","trend","cycle","cycle_conf_int_lower_bound","cycle_conf_int_upper_bound","trend_conf_int_lower_bound","trend_conf_int_upper_bound"
"1968-04-01","5142.033","854.5203857421875","853.9250765401426","0.5953092020449121","-0.5808522882625752","1.7714706923523993","852.7489150498352","855.1012380304501"
"1968-07-01","5181.859","855.2919311523438","855.0789302934139","0.21300085892984852","-1.1120622865886436","1.5380640044483405","853.7538671478954","856.4039934389324"
"1968-10-01","5202.212","855.6838989257812","856.1342457529423","-0.45034682716108776","-1.6554283474484253","0.7547346931262497","854.929164232655","857.3393272732296"
"1969-01-01","5283.597","857.2362670898438","857.2551731411203","-0.018906051276519138","-1.2234857219641133","1.185673619411075","856.0505934704327","858.4597528118079"
"1969-04-01","5299.625","857.5391235351562","858.2852869984431","-0.7461634632867918","-1.9588147849607496","0.4664878583871658","857.0726356767691","859.4979383201171"
"1969-07-01","5334.6","858.1968994140625","859.233562725696","-1.0366633116334047","-2.1988075582487125","0.12548093498190305","858.0714184790806","860.3957069723112"
"1969-10-01","5308.556","857.70751953125","859.9554578892038","-2.247938357953798","-3.5769282655025996","-0.9189484504049967","858.626467981655","861.2844477967526"
"1970-01-01","5300.652","857.5585327148438","860.4663004065684","-2.9077676917246773","-4.198094885755229","-1.617440497694125","859.1759732125379","861.7566276005989"
"1970-04-01","5308.164","857.7001342773438","860.840822440633","-3.1406881632892967","-4.428107486632931","-1.8532688399456623","859.5534031172893","862.1282417639767"
"1970-07-01","5357.077","858.6173706054688","861.2241630898795","-2.606792484410797","-3.8908740139278035","-1.32271095489379","859.9400815603625","862.5082446193966"
"1970-10-01","5299.672","857.5400390625","861.375095700452","-3.835056637952042","-5.097123155775902","-2.572990120128182","860.1130291826281","862.6371622182759"
"1971-01-01","5443.619","860.2199096679688","861.7976526995794","-1.5777430316107328","-3.249026640454365","0.09354057723289921","860.1263690907358","863.468936308423"
"1971-04-01","5473.059","860.75927734375","862.3221942003742","-1.5629168566241072","-3.2697270719122655","0.14389335866405117","860.6153839850859","864.0290044156624"
"1971-07-01","5518.072","861.578369140625","862.880183999898","-1.3018148592730243","-3.0135984467515153","0.4099687282054667","861.1684004124195","864.5919675873765"
"1971-10-01","5531.032","861.81298828125","863.413658578494","-1.600670297244025","-3.3128160675007505","0.11147547301270078","861.7015128082373","865.1258043487508"
"1972-01-01","5632.649","863.6334838867188","864.1469743856212","-0.5134904989025126","-2.160921538290687","1.1339405404856617","862.499543346233","865.7944054250094"
"1972-04-01","5760.47","865.87744140625","865.1710242039576","0.7064172022924188","-1.2596996028961103","2.6725340074809476","863.204907398769","867.1371410091461"
"1972-07-01","5814.854","866.8170776367188","866.2738793195406","0.5431983171782171","-1.422215654972794","2.5086122893292284","864.3084653473895","868.2392932916916"
"1972-10-01","5912.22","868.4776611328125","867.4734729113032","1.004188221509288","-0.8922463027682448","2.900622745786821","865.5770383870257","869.3699074355808"
"1973-01-01","6058.544","870.9224853515625","868.9186144389779","2.003870912584642","0.13468763527730765","3.8730541898919766","867.0494311616706","870.7877977162852"
"1973-04-01","6124.506","872.0053100585938","870.4091822380743","1.5961278205194152","-0.2488940295471609","3.4411496705859914","868.5641603880077","872.2542040881409"
