"DateTime","expected_inflation","real_risk_premium","inflation_risk_premium"
"2022-06-01 00:00:00",2.4012638,1.3482276000000002,0.4652208
"2022-07-01 00:00:00",2.2225732,1.3112157,0.36556637
"2022-08-01 00:00:00",2.0995915000000003,1.2694036,0.3956813
"2022-09-01 00:00:00",2.3659893,1.3973508999999995,0.5078872999999999
"2022-10-01 00:00:00",2.3708089,1.4823361,0.55551203
"2022-11-01 00:00:00",2.45467,1.4993449,0.55651039
"2022-12-01 00:00:00",2.2193777,1.4022366,0.49350807
"2023-01-01 00:00:00",2.2856093,1.3946749,0.49550677
"2023-02-01 00:00:00",2.1057394,1.3155493,0.45293449
"2023-03-01 00:00:00",2.2586241,1.4730827,0.57070572
"2023-04-01 00:00:00",2.1034881,1.3602682,0.50311937
"2023-05-01 00:00:00",2.1628146,1.3745858,0.50859474
"2023-06-01 00:00:00",1.7548968,1.11486,0.035729168
"2023-07-01 00:00:00",2.0640132,1.3092147,0.1835052
"2023-08-01 00:00:00",2.1387656,1.3411725,0.27482523
"2023-09-01 00:00:00",2.2222181,1.3632687,0.35592982
"2023-10-01 00:00:00",2.3626631,1.4604398,0.45779053
"2023-11-01 00:00:00",2.3841139,1.4445712,0.48641041
"2023-12-01 00:00:00",2.2784103,1.349856,0.48027438
"2024-01-01 00:00:00",2.1645073,1.3239901,0.47696155
"2024-02-01 00:00:00",2.146201,1.2947154,0.45796103
"2024-03-01 00:00:00",2.2187527,1.3377186,0.50813875
"2024-04-01 00:00:00",2.3429614,1.3444391,0.50397493
"2024-05-01 00:00:00",2.4515011,1.3870562,0.51480454
"2024-06-01 00:00:00",2.3670637,1.3476623,0.48055717
"2024-07-01 00:00:00",2.368186,1.3439086,0.48813435
"2024-08-01 00:00:00",2.1640686,1.2713805,0.45146369
"2024-09-01 00:00:00",2.1245067,1.2509449,0.4481923
"2024-10-01 00:00:00",2.1192695,1.2380303,0.43687399
