parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6171525931142635,0.0455639049008967,0.5262812780502356,0.7075977521851631,0.0008054636533190756,3200.0,3080.492076827091,0.9999035775947549,
kappa,0.03818744867223111,0.08029896370920112,-0.11370424250033964,0.20335187866381993,0.0014194985440257148,3200.0,2796.3883075383355,0.9999065573453761,
theta,0.10140648428191676,0.10194006747349438,-0.0995038608376116,0.30296535792847085,0.001813860851677792,3158.507396529555,3000.800484850468,1.000094366694937,
phi_1,0.674731770336216,0.05659010603835267,0.5635567745059521,0.7850265266700827,0.0010058168511033437,3165.5064349289337,3042.4487596520703,1.002050054955656,
rho_1,0.5057411387811531,0.10055528379875746,0.3087372317413204,0.6991365406247074,0.0019662071732083485,2615.4790143433906,3006.1564805884013,1.0001916472770194,
rho_2,-0.36935142138345145,0.0951474204985488,-0.5499684388327652,-0.18516238963162582,0.0018646500929715053,2603.7503617209,2615.8601997174824,0.9997630948833837,
n,-0.01734275059865637,0.017578094572875753,-0.05222028291776968,0.016619317012277826,0.0003107397468204723,3200.0,3200.0,1.0001974865827286,
sigma_e,0.6324329213240031,0.03922105012416997,0.5601382511117589,0.7163454703909596,0.0007185521138546857,2979.3525194113313,3042.8269498224886,1.0014487224954336,
sigma_zeta,0.47699652750162796,0.029644632521819893,0.42305599131932403,0.5390753670264485,0.0005252576068782431,3185.278725733076,2866.525389002316,1.0000885975037923,
sigma_u,0.14419437800951587,0.017389490626129208,0.11455934652972957,0.1818493696431755,0.0003803040906126745,2090.796325007318,2702.334983937803,0.9997093881732229,
sigma_eps,0.19895043953492944,0.020162689201846266,0.16353317021301444,0.2408982470345839,0.0004026843980926423,2507.0748767014543,2732.7249303900276,1.000317874875485,
sigma_N,0.3206901617048721,0.023278907718991316,0.2791443842906286,0.36924466012535145,0.0004473956429293456,2707.333123821534,3041.884625052158,0.9998201388061337,
