parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.5789536885972968,0.06570567840314101,0.47897652716579664,0.6938307135005061,,,,,
kappa,0.09705278091973243,0.047091671081635075,0.019459455036515846,0.16606621606461092,,,,,
theta,0.3499783585317459,0.16303784468887048,0.1055479558317445,0.6865974625175381,,,,,
phi_1,0.9374793315656206,0.02743472690699703,0.8849165065595761,0.9826866626446888,,,,,
rho_1,0.943530974103797,0.12268895598569128,0.6520424808183165,1.1000959015331189,,,,,
rho_2,0.0037477575518139934,0.11982506965447888,-0.15938946881205895,0.2711083305876145,,,,,
n,-0.010267944430413293,0.02503327998773323,-0.04365287278811671,0.039177515760379936,,,,,
sigma_e,0.5838372969057688,0.041771585866177054,0.5334476281733925,0.6684470085618524,,,,,
sigma_zeta,0.577956452812411,0.047681954162773765,0.5048233881089024,0.6660847518864086,,,,,
sigma_u,0.19925889742813194,0.013984224828936813,0.17420475485555093,0.21743123644924614,,,,,
sigma_eps,0.20804619711131891,0.019105304978242615,0.18085951965756958,0.24401767249279294,,,,,
sigma_N,0.24851776328141167,0.023322668445827158,0.21245668377439728,0.28979624637275314,,,,,
