run,model,data_spec,prior_spec,constraint_spec,n_transform,competition_measurement_frequency,kappa_mean,kappa_ci_2.5,kappa_ci_97.5,kappa_0_mean,kappa_0_ci_2.5,kappa_0_ci_97.5,delta_mean,delta_ci_2.5,delta_ci_97.5,kappa_t_overall_mean,kappa_t_start_mean,kappa_t_end_mean
hsa_steady_output_gap_bn_core_exclude_covid_baseline_20260709_175107,hsa_steady,output_gap_bn_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.030243674500651584,-0.01966997868371867,0.07819324692935412,0.010902288865665495,-0.008523428266499447,0.029683533740846167,0.03313986812077032,0.062203623235047745,0.003716556968306387
hsa_steady_output_gap_bn_core_full_baseline_20260709_174421,hsa_steady,output_gap_bn_core_full,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.031226852825558534,-0.018432971721178998,0.08144761604119162,0.010610899918749812,-0.009204835037854938,0.030115887818088074,0.03389920102304877,0.06222749232812351,0.005348216781250463
hsa_steady_output_gap_bn_core_post_2008_baseline_20260709_175038,hsa_steady,output_gap_bn_core_post_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.018677687003939333,-0.12412071431326988,0.1626742175967142,-0.0005685576630106324,-0.03969951255448985,0.038615196026746144,0.018458037038180154,0.01826998878650711,0.01866399099416655
hsa_steady_output_gap_bn_core_pre_2008_baseline_20260709_174746,hsa_steady,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.02746422227272901,-0.047019630118778896,0.10010408946673428,0.014182847096885307,-0.014045316036413206,0.041103151311237096,0.031142108337820634,0.06404823284682423,-0.002368899645021948
hsa_steady_output_gap_bn_core_start_1988_baseline_20260709_175430,hsa_steady,output_gap_bn_core_start_1988,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.021889695401244778,-0.036332483777000615,0.07772451146189018,-0.007667849710881858,-0.03055274961476433,0.016540541003654402,0.019848768905275507,-0.0014689102811318937,0.04112576694305498
hsa_steady_output_gap_bn_end_2019_baseline_20260623_025003,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.04755836044431671,-0.044461678393135674,0.13877793150569023,-0.022753967890841907,-0.05608297471311787,0.010207486724824626,0.04728395477889722,0.04866261145374141,0.10808733649755815
hsa_steady_output_gap_bn_exclude_covid_baseline_20260623_024324,hsa_steady,output_gap_bn_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.04718789244380874,-0.0454330479935005,0.13795431176752118,-0.022978581488251812,-0.056148191766420816,0.011025754377807192,0.046998310846141256,0.04818380005338337,0.10919168091284685
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.046057446759024415,-0.042789265425805086,0.13260862161689352,-0.022908768926576978,-0.055927463340132724,0.010493189847907697,0.04589103372358106,0.04635866554528558,0.10708814567002872
hsa_steady_output_gap_bn_post_2008_baseline_20260623_024253,hsa_steady,output_gap_bn_post_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.16691449256102459,-0.05384185146480449,0.3775635193010906,0.000822130308157035,-0.039766374987950555,0.03986413929044868,0.16720788596629574,0.16864378886311399,0.1667994686204194
hsa_steady_output_gap_bn_pre_2008_baseline_20260623_023948,hsa_steady,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.0448511051998251,-0.053831522444969866,0.14189226271322797,-0.018831286057200084,-0.05699936133472606,0.020611379816980305,0.04515470545956756,0.06511727714564854,0.08819667660186425
hsa_steady_output_gap_bn_start_1988_baseline_20260623_024705,hsa_steady,output_gap_bn_start_1988,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.06791397034460218,-0.038156927605347564,0.17208826644650532,-0.01835828101884158,-0.050999099342387694,0.015683599893860884,0.06768443308527014,0.03693192406059015,0.11450849115195914
hsa_steady_output_gap_hp_baseline_20260702_072745,hsa_steady,output_gap_hp,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.14209431430103167,0.048445049486440094,0.23284575846637223,-0.002411779740110727,-0.03116125581611038,0.025999192531077228,0.14174226891687738,0.13529902731562354,0.14835564993654035
hsa_steady_output_gap_hp_baseline_20260702_142104,hsa_steady,output_gap_hp,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.14209431430103167,0.048445049486440094,0.23284575846637223,-0.002411779740110727,-0.03116125581611038,0.025999192531077228,0.14174226891687738,0.13529902731562354,0.14835564993654035
hsa_steady_output_gap_hp_baseline_annual_q4_20260702_194009,hsa_steady,output_gap_hp,baseline,unrestricted,log100_centered10,annual_q4,,,,0.1402085356444295,0.04936564308783955,0.22767603564823313,-0.0051462452212615115,-0.037590128555753145,0.026528691548828528,0.13912684372666786,0.1337800321054022,0.15353855913557835
hsa_steady_output_gap_hp_baseline_restricted_kappa_20260623_111202,hsa_steady,output_gap_hp,baseline,restricted_kappa,log100_centered10,quarterly_interpolated,,,,0.13533965048350402,0.042038722339489076,0.2247513194477487,-0.01054362019021758,-0.04406506134927982,0.024343921098581994,0.13549671091589413,0.1351791822451066,0.163199525712706
hsa_steady_output_gap_hp_baseline_restricted_kappa_t_20260702_073328,hsa_steady,output_gap_hp,baseline,restricted_kappa_t,log100_centered10,quarterly_interpolated,,,,0.1454667127350219,0.06133471187078701,0.24134200405615622,-0.002343286551073658,-0.030753932498981257,0.025748559269057357,0.14453591351546624,0.1379430214096933,0.1512447814431393
hsa_steady_unemployment_gap_baseline_20260702_113759,hsa_steady,unemployment_gap,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.06870626780730806,0.0015597148092678312,0.1348262058862259,0.03016752270681834,0.009222466225555191,0.05265105209581608,0.07867231235642463,0.16599591618159892,-0.010121204177742324
hsa_steady_unemployment_gap_baseline_20260702_145850,hsa_steady,unemployment_gap,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.06870626780730806,0.0015597148092678312,0.1348262058862259,0.03016752270681834,0.009222466225555191,0.05265105209581608,0.07867231235642463,0.16599591618159892,-0.010121204177742324
hsa_steady_unemployment_gap_baseline_annual_q4_20260702_114922,hsa_steady,unemployment_gap,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.0777519693762541,0.010953001440201589,0.1423985205522177,0.029561512421724733,0.004903943546620978,0.05270652592407302,0.08603411576965286,0.14384638300440541,-0.0014952505453277609
hsa_steady_unemployment_gap_baseline_annual_q4_20260702_195929,hsa_steady,unemployment_gap,baseline,unrestricted,log100_centered10,annual_q4,,,,0.07743209533657283,0.011694985289112619,0.14537852920555971,0.02937236649581176,0.004888877415329677,0.05308924353462345,0.0869212933860019,0.13931611820987744,0.0003590047584269491
hsa_steady_unemployment_gap_baseline_restricted_kappa_20260623_000857,hsa_steady,unemployment_gap,baseline,restricted_kappa,log100_centered10,quarterly_interpolated,,,,0.09129553734684104,0.012572957661411982,0.17570102336232424,0.028689575637517128,0.0006418782486355377,0.05560898589901062,0.09245494106689,0.12404640361219756,0.006473679110186149
hsa_steady_unemployment_gap_baseline_restricted_kappa_t_20260702_071705,hsa_steady,unemployment_gap,baseline,restricted_kappa_t,log100_centered10,quarterly_interpolated,,,,0.09461888154463262,0.03956209846373513,0.15978079443612642,0.023283108855776124,0.004800484130725236,0.0428711364652873,0.09823174210643427,0.1672133971724425,0.0281112451471469
hsa_steady_unemployment_gap_core_baseline_20260709_155606,hsa_steady,unemployment_gap_core,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.05143212280079951,0.01514456491673509,0.08791275801742449,0.022661862455434237,0.009864522634375282,0.03929876932682573,0.05787019417486496,0.12021224285709443,-0.0052332521611903535
hsa_steady_unemployment_gap_core_baseline_annual_q4_20260709_145612,hsa_steady,unemployment_gap_core,baseline,unrestricted,log100_centered10,annual_q4,,,,0.055359580948807705,0.0213607700436868,0.09158150722546024,0.022354043879297524,0.007780649675346993,0.03834370669572487,0.0629379886950584,0.11022166871357722,-0.002040304596180951
hsa_steady_unemployment_gap_core_baseline_restricted_kappa_20260709_151602,hsa_steady,unemployment_gap_core,baseline,restricted_kappa,log100_centered10,quarterly_interpolated,,,,0.0697641110509581,0.03467178053031579,0.15422873310684754,0.016844719190617766,0.0032499477164655978,0.03117353767034954,0.06587094743577368,0.11790838955388869,0.013171540606994098
hsa_steady_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153557,hsa_steady,unemployment_gap_core,baseline,restricted_kappa_t,log100_centered10,quarterly_interpolated,,,,0.0697641110509581,0.03467178053031579,0.15422873310684754,0.016844719190617766,0.0032499477164655978,0.03117353767034954,0.06587094743577368,0.11790838955388869,0.013171540606994098
hsa_steady_unemployment_gap_core_end_2019_baseline_20260709_170948,hsa_steady,unemployment_gap_core_end_2019,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.05216879202069043,0.01701546163144231,0.08995003572981825,0.022737561850835166,0.009334103080881262,0.03910750695455276,0.05863186931097872,0.12116674892842742,-0.0046886908043811655
hsa_steady_unemployment_gap_core_exclude_covid_baseline_20260709_170334,hsa_steady,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.05101027278230907,0.01659582341433812,0.08717345461996566,0.022435168776191956,0.00972425867250683,0.03835191379627471,0.05794522026959713,0.12127420734459993,-0.006085583649364661
hsa_steady_unemployment_gap_core_full_baseline_20260709_165648,hsa_steady,unemployment_gap_core_full,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.05143212280079951,0.01514456491673509,0.08791275801742449,0.022661862455434237,0.009864522634375282,0.03929876932682573,0.05787019417486496,0.12021224285709443,-0.0052332521611903535
hsa_steady_unemployment_gap_core_post_2008_baseline_20260709_170305,hsa_steady,unemployment_gap_core_post_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.006461093439402431,-0.06659017609096501,0.08353403892062457,0.0014265368757398588,-0.0373453341250203,0.04161260521768765,0.006590138178524198,0.007005983586627334,0.00617449298594763
hsa_steady_unemployment_gap_core_pre_2008_baseline_20260709_170012,hsa_steady,unemployment_gap_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.060852401989192145,-0.022288779556129058,0.13803741980272186,0.021956602009976543,-0.007546823651095755,0.04962165582365232,0.0674137859794192,0.12019850451244121,0.013548277631296736
hsa_steady_unemployment_gap_core_start_1988_baseline_20260709_170701,hsa_steady,unemployment_gap_core_start_1988,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.028693887779437786,-0.017759053566780127,0.07957251948959045,0.010591642759939197,-0.01029745966619134,0.03190221763443804,0.031641339592453646,0.061369842108989395,0.0018526420940461513
hsa_steady_unemployment_gap_end_2019_baseline_20260623_033707,hsa_steady,unemployment_gap_end_2019,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.08972369097197251,0.010809521535388777,0.17590271096232005,0.029070456350388393,0.0012634038106581155,0.05620209810622891,0.09051801282647169,0.12216262821767337,0.004228375178380951
hsa_steady_unemployment_gap_exclude_covid_baseline_20260623_033059,hsa_steady,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.09130556408105864,0.010745903413617914,0.17861771344060226,0.028687493231885484,-3.492084715902889e-05,0.05644403812763058,0.09185158764807577,0.12370424928739138,0.006272830950918879
hsa_steady_unemployment_gap_full_baseline_20260623_032417,hsa_steady,unemployment_gap_full,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.09129553734684104,0.012572957661411982,0.17570102336232424,0.028689575637517128,0.0006418782486355377,0.05560898589901062,0.09245494106689,0.12404640361219756,0.006473679110186149
hsa_steady_unemployment_gap_post_2008_baseline_20260623_033030,hsa_steady,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,-0.01866421149617214,-0.14135603282264375,0.11052992048325379,0.00111390080954911,-0.03965486794344765,0.04233951423963679,-0.018548427215104753,-0.01398277732089579,-0.019182864492402005
hsa_steady_unemployment_gap_pre_2008_baseline_20260623_032740,hsa_steady,unemployment_gap_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.16189179004022575,0.07513904599512267,0.24812700329870685,0.0038962026418056695,-0.03451782860907352,0.042819724814301394,0.16203078501956128,0.16896561950364256,0.15070047888372623
hsa_steady_unemployment_gap_start_1988_baseline_20260623_033422,hsa_steady,unemployment_gap_start_1988,baseline,unrestricted,log100_centered10,quarterly_interpolated,,,,0.007855516056364082,-0.082723242913629,0.1017446091390202,0.007464224618884813,-0.02414102239520301,0.04045042378432465,0.007819429434224846,0.020545448721954025,-0.011495609509039162
