run,model,data_spec,quarter,N_total_mean,N_total_q05,N_total_q50,N_total_q95,Nbar_mean,Nbar_q05,Nbar_q50,Nbar_q95,Nhat_mean,Nhat_q05,Nhat_q50,Nhat_q95
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1982Q1,3.882902297086568,-3.162225452153532,4.249694891608874,8.591971360713995,1.5216493102078115,-0.4365436446832491,1.52262547929271,3.2402480458582534,2.361252986878762,-3.7493704025604235,2.763636421464878,6.078065892400737
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1982Q2,2.6817562310933294,-1.1324498000733119,2.5794707111564135,6.390885032644307,1.4871516079187952,-0.45825329662578035,1.4862983922058737,3.1935222189846706,1.1946046231745415,-0.7133228983919749,1.1159408548587773,3.2778147727745246
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1982Q3,-0.3811110502900412,-2.7196547317590096,-0.7424795734927028,4.508133012199067,1.4557464578722945,-0.4795181758468792,1.4561496615335572,3.1125228460000702,-1.8368575081623417,-4.55291134336357,-2.129359157921019,1.9969937252973295
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1982Q4,-0.20006910262156277,-0.3224191765714497,-0.1990449137791126,-0.07579278597835731,1.421205307744262,-0.48156828649861627,1.424462992191586,3.0210067414309463,-1.6212744103658292,-3.2181697922994674,-1.6136043157836815,0.2933351679876624
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1983Q1,2.609655034404623,-0.7304590798568495,2.7206785096966364,5.526074966567031,1.4058675574827406,-0.4713938038853745,1.4257960413765405,2.949817738930982,1.2037874769218815,-1.6718564836357865,1.405775048594234,3.192594730878059
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1983Q2,3.164513017613392,-0.4747804720632176,3.246047231155425,6.033861924418869,1.3885830093201466,-0.4316392321625451,1.4093341216513382,2.865484950345783,1.775930008293255,-0.07735823990145775,1.8343619328238248,3.2131229435031257
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1983Q3,0.7599064928705813,-0.673852465903838,0.5084062911932877,4.038552138947249,1.370707342496579,-0.42251312447752915,1.405180408069032,2.769905658613958,-0.6108008496259988,-2.084324465552789,-0.7232800409398525,1.5689900330201354
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1983Q4,-0.36800099949088455,-0.48819019032914773,-0.3657720443495085,-0.2525348097146328,1.3599232716000633,-0.36151170700119556,1.4193255306351098,2.686239897431536,-1.7279242710909495,-3.0405045178224936,-1.7838767738557868,0.01235908822036413
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1984Q1,1.3904134943377482,-0.4797331472210138,1.3830498907652902,3.44249307905558,1.2751800162217584,-0.3684422967913141,1.3157935516431443,2.6026485310087266,0.11523347811598718,-1.4116554904625724,0.16444981761795385,1.268173344266796
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1984Q2,2.7681392032147834,-0.3397509687096956,2.8358242169051957,5.334170893530025,1.184201870134958,-0.3371288341521254,1.2089283562120472,2.502731336585708,1.5839373330798212,0.011194141797231626,1.6400553296794342,2.8500139086013423
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1984Q3,1.379653468413624,-0.3535289008359813,1.3748320524501092,3.2424456200765857,1.0994180339513595,-0.31391773170720066,1.1150017454373258,2.3509147446457157,0.2802354344622657,-0.6144433973345885,0.21416073283871903,1.2374380125607094
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1984Q4,-0.3431282966989145,-0.4590920171120876,-0.3451217878396295,-0.21630579408671463,1.0148733915883943,-0.29930287057306604,1.0119860460410606,2.2533181485279172,-1.358001688287311,-2.592016857177903,-1.3597538536707594,-0.047571577523377026
hsa_full_output_gap_bn_core_baseline_annual_q4_20260709_151308,hsa_full,output_gap_bn_core,1985Q1,0.468249502103926,-0.6463707828103779,0.33297697985389946,2.0799048812114234,1.043796613716814,-0.08246112586221797,1.0134692652235038,2.2662152082450877,-0.5755471116128876,-1.409143825731303,-0.5616331841507378,0.23281567264198838
