run,model,data_spec,prior_spec,constraint_spec,n_transform,sample_start,sample_end,parameter,unit,posterior_mean,posterior_sd,ci_2.5,ci_97.5,p_gt_0,p_lt_0
hsa_dynamic_output_gap_hp_baseline_20260623_105525,hsa_dynamic,output_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,kappa,inflation points per x point,0.14351527354059995,0.049073105312541464,0.047020478492649884,0.23870481064113366,0.9984375,0.0015625
hsa_dynamic_output_gap_hp_baseline_20260623_105525,hsa_dynamic,output_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,theta,inflation effect per +10 log-point Nhat deviation,0.16842315864174243,0.22337861083207355,-0.21630945041690194,0.5923692460169807,0.7328125,0.2671875
hsa_dynamic_output_gap_hp_baseline_20260623_105525,hsa_dynamic,output_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.8784549723504175,0.14780639144698018,0.5069924476227745,1.1161079324297445,1.0,0.0
hsa_dynamic_output_gap_hp_baseline_20260623_105525,hsa_dynamic,output_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,0.004665815849179858,0.10678874794026141,-0.20181855049362374,0.2157026490594046,0.5096875,0.4903125
hsa_dynamic_output_gap_hp_baseline_restricted_kappa_20260623_111531,hsa_dynamic,output_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.6389534919052042,0.05751800639237447,0.5225853652748593,0.7471226781928907,1.0,0.0
hsa_dynamic_output_gap_hp_baseline_restricted_kappa_20260623_111531,hsa_dynamic,output_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,kappa,inflation points per x point,0.14135342471701015,0.04819679305320443,0.04964813408822545,0.2378368328810874,1.0,0.0
hsa_dynamic_output_gap_hp_baseline_restricted_kappa_20260623_111531,hsa_dynamic,output_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,theta,inflation effect per +10 log-point Nhat deviation,0.1487446491005655,0.22420789331096527,-0.22315229737343104,0.5785956611075806,0.6871875,0.3128125
hsa_dynamic_output_gap_hp_baseline_restricted_kappa_20260623_111531,hsa_dynamic,output_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.8873653717542085,0.14546088287448633,0.5241763527265987,1.1226133943786338,1.0,0.0
hsa_dynamic_output_gap_hp_baseline_restricted_kappa_20260623_111531,hsa_dynamic,output_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,0.004591302830671094,0.10842802094209054,-0.21818237266592666,0.21625631032637294,0.5175,0.4825
hsa_full_labor_share_gap_hp_baseline_20260623_110901,hsa_full,labor_share_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.587055852397231,0.05603727463596754,0.47983629802634065,0.6985463747304234,1.0,0.0
hsa_full_labor_share_gap_hp_baseline_20260623_110901,hsa_full,labor_share_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,-0.002926819452816327,0.08327482638867173,-0.1645576570229638,0.16363453228272892,0.479375,0.520625
hsa_full_labor_share_gap_hp_baseline_20260623_110901,hsa_full,labor_share_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,0.00898595499932799,0.018590352223579482,-0.02661411196261599,0.044495664323716724,0.6834375,0.3165625
hsa_full_labor_share_gap_hp_baseline_20260623_110901,hsa_full,labor_share_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.2437113067707368,0.11061149518285414,0.067586939458212,0.47656072229954227,0.998125,0.001875
hsa_full_labor_share_gap_hp_baseline_20260623_110901,hsa_full,labor_share_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,gamma,change in theta_t per +10 log-point Nbar deviation,-0.006440799318898382,0.019934474956202087,-0.04490673290797266,0.03368404637077585,0.369375,0.630625
hsa_full_labor_share_gap_hp_baseline_20260623_110901,hsa_full,labor_share_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.9860114088961232,0.1138610713100253,0.7672356355801592,1.2031157681211277,1.0,0.0
hsa_full_labor_share_gap_hp_baseline_20260623_110901,hsa_full,labor_share_gap_hp,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.041335427991624894,0.10991435790412608,-0.25236844366247496,0.16801697572845276,0.3553125,0.6446875
hsa_full_labor_share_gap_hp_baseline_restricted_kappa_20260623_112854,hsa_full,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.587055852397231,0.05603727463596754,0.47983629802634065,0.6985463747304234,1.0,0.0
hsa_full_labor_share_gap_hp_baseline_restricted_kappa_20260623_112854,hsa_full,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,-0.002926819452816327,0.08327482638867173,-0.1645576570229638,0.16363453228272892,0.479375,0.520625
hsa_full_labor_share_gap_hp_baseline_restricted_kappa_20260623_112854,hsa_full,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,0.00898595499932799,0.018590352223579482,-0.02661411196261599,0.044495664323716724,0.6834375,0.3165625
hsa_full_labor_share_gap_hp_baseline_restricted_kappa_20260623_112854,hsa_full,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.2437113067707368,0.11061149518285414,0.067586939458212,0.47656072229954227,0.998125,0.001875
hsa_full_labor_share_gap_hp_baseline_restricted_kappa_20260623_112854,hsa_full,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,gamma,change in theta_t per +10 log-point Nbar deviation,-0.006440799318898382,0.019934474956202087,-0.04490673290797266,0.03368404637077585,0.369375,0.630625
hsa_full_labor_share_gap_hp_baseline_restricted_kappa_20260623_112854,hsa_full,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.9860114088961232,0.1138610713100253,0.7672356355801592,1.2031157681211277,1.0,0.0
