parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6563993493239348,0.06294912745818564,0.549403638565861,0.7550735066429226,,,,,
kappa_0,0.10216348912971493,0.04534845511215588,0.05099294952710095,0.19866071508995323,,,,,
delta,0.0270326775157671,0.013297767519781465,0.006790842977481375,0.05212368117280389,,,,,
kappa_t_mean,0.10263464161153843,0.0431709778298032,0.05248266395573604,0.19407987850351707,,,,,
kappa_t_start,0.11990944833374799,0.056031723775199146,0.046898824672404915,0.2104039666459214,,,,,
kappa_t_mid,0.13627464802745254,0.05747866181964747,0.06537032425723963,0.2603606654829155,,,,,
kappa_t_end,0.023132504900433143,0.047813466235759675,-0.0606520873100096,0.11474750801562056,,,,,
phi_1,0.948475658480666,0.026737601028557545,0.8907882633666855,0.9850406018081759,,,,,
rho_1,0.8099810179056366,0.15120836407945512,0.6104498467896179,1.0836173929386381,,,,,
rho_2,-0.027075427689409466,0.10567909918430772,-0.1851747653586163,0.16996452955198027,,,,,
n,-0.0327881633915259,0.03323925946331233,-0.08520107927014821,0.02079036932310572,,,,,
lambda_ez,-0.0021522168463656262,0.11145858940345278,-0.1540121470213021,0.18199114567513122,,,,,
rho,-0.0019050641878550795,0.10339037933713058,-0.1434082570379599,0.16452962949299324,,,,,
sigma_eta,0.6429889899647983,0.03367496108106055,0.58296398829198,0.6928667063091265,,,,,
sigma_e,0.646297443428195,0.03385769862304402,0.5848210707260529,0.6963229271804171,,,,,
sigma_zeta,0.5959944892465774,0.04156121662142246,0.5286432861147278,0.6855345219525683,,,,,
sigma_u,0.30253618059568865,0.026662347545915892,0.26220665154047124,0.35909215671706357,,,,,
sigma_eps,0.3223543389921881,0.023355097766832127,0.28583914605380695,0.3597533938262485,,,,,
sigma_N,0.29052277945105753,0.02732015874480431,0.24666842309708575,0.33862463760476164,,,,,
